"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription";"projectID"
"/25/73/453/58525161/44113014";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/optical sensors";"optical sensors";"";"101180621"
"/23/43/259/779";"natural sciences/physical sciences/electromagnetism and electronics/spintronics";"spintronics";"";"101180621"
"/23/49/341/1031";"natural sciences/biological sciences/microbiology/mycology";"mycology";"";"101180628"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101180633"
"/23/49/341/1031";"natural sciences/biological sciences/microbiology/mycology";"mycology";"";"101155429"
"/29/97/87917856/1335/31958608/1331";"social sciences/political sciences/political policies/civil society/civil society organisations/nongovernmental organizations";"nongovernmental organizations";"";"101156861"
"/25/67/425/1169/1695";"engineering and technology/environmental engineering/energy and fuels/renewable energy/wind energy";"wind energy";"";"101156861"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101156861"
"/23/49/315/997";"natural sciences/biological sciences/biochemistry/biomolecules";"biomolecules";"";"101159615"
"/23/49/341";"natural sciences/biological sciences/microbiology";"microbiology";"";"101159615"
"/29/101/1367/1771";"social sciences/sociology/social issues/social inequalities";"social inequalities";"";"101180619"
"/29/95/92131787/17995755/42154279/1369";"social sciences/other social sciences/development studies/development theories/global development studies/globalization";"globalization";"";"101180619"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101152830"
"/31/113/611";"humanities/history and archaeology/archaeology";"archaeology";"";"101152830"
"/25/73/30020/455/1225/1725";"engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/cognitive radio";"cognitive radio";"";"101154901"
"/23/47/305";"natural sciences/computer and information sciences/internet";"internet";"";"101153827"
"/25/63/391";"engineering and technology/materials engineering/coating and films";"coating and films";"";"101153827"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101153827"
"/29/97/67681549/64785222";"social sciences/political sciences/political transitions/revolutions";"revolutions";"";"101154272"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101154365"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101154365"
"/21/33/30011/623";"medical and health sciences/health sciences/health care services/eHealth";"eHealth";"";"101155328"
"/23/49/337";"natural sciences/biological sciences/genetics";"genetics";"";"101155328"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101155328"
"/23/49/315/997/1613/1815";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";"";"101152805"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101152805"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101152805"
"/21/37/165";"medical and health sciences/medical biotechnology/genetic engineering";"genetic engineering";"";"101153556"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101153556"
"/23/49/349";"natural sciences/biological sciences/developmental biology";"developmental biology";"";"101152220"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101152220"
"/21/39/203";"medical and health sciences/clinical medicine/embryology";"embryology";"";"101152220"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101152220"
"/23/43/257/757/1481";"natural sciences/physical sciences/astronomy/stellar astronomy/neutron stars";"neutron stars";"";"101152610"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101153683"
"/23/49/345/1045/1625";"natural sciences/biological sciences/zoology/mammalogy/primatology";"primatology";"";"101151834"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101151834"
"/21/35/159/653/1439";"medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/vaccines";"vaccines";"";"101152054"
"/27/81/489";"agricultural sciences/agriculture, forestry, and fisheries/fisheries";"fisheries";"";"101151052"
"/23/49/335/1009/23605117";"natural sciences/biological sciences/ecology/ecosystems/freshwater ecosystems";"freshwater ecosystems";"";"101151052"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101151052"
"/29/91/521/1299/1757";"social sciences/economics and business/economics/production economics/productivity";"productivity";"";"101151052"
"/25/69/435/1191/1699";"engineering and technology/nanotechnology/nano-materials/two-dimensional nanostructures/graphene";"graphene";"";"101151408"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101151997"
"/31/111/607/1411";"humanities/philosophy, ethics and religion/religions/islam";"islam";"";"101151997"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101152568"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101147467"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101147467"
"/23/47/305";"natural sciences/computer and information sciences/internet";"internet";"";"101142322"
"/23/47/295/917";"natural sciences/computer and information sciences/computer security/cryptography";"cryptography";"";"101142322"
"/23/51/359/1073";"natural sciences/mathematics/pure mathematics/algebra";"algebra";"";"101142322"
"/23/51/359/1069/1641";"natural sciences/mathematics/pure mathematics/arithmetics/logarithmic functions";"logarithmic functions";"";"101142322"
"/25/63/387/1155";"engineering and technology/materials engineering/composites/biocomposites";"biocomposites";"";"101135107"
"/23/49/343";"natural sciences/biological sciences/evolutionary biology";"evolutionary biology";"";"101142672"
"/23/43/257/771/1511";"natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";"";"101142672"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101142672"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101141534"
"/25/61/383/1147/1677";"engineering and technology/industrial biotechnology/biomaterials/bioplastics/polyhydroxyalkanoates";"polyhydroxyalkanoates";"";"101141534"
"/23/49/315/997/1613/1617";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";"";"101141534"
"/25/67/425/1169/1695";"engineering and technology/environmental engineering/energy and fuels/renewable energy/wind energy";"wind energy";"";"101147377"
"/23/43/251/745";"natural sciences/physical sciences/optics/laser physics";"laser physics";"";"101142155"
"/23/43/261/791/1541";"natural sciences/physical sciences/theoretical physics/particle physics/photons";"photons";"";"101142155"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101142155"
"/21/39/217/707";"medical and health sciences/clinical medicine/pneumology/asthma";"asthma";"";"101125482"
"/21/39/237";"medical and health sciences/clinical medicine/transplantation";"transplantation";"";"101125482"
"/23/49/341";"natural sciences/biological sciences/microbiology";"microbiology";"";"101125482"
"/25/67/429/97581411/1181";"engineering and technology/environmental engineering/waste management/waste treatment processes/recycling";"recycling";"";"101134989"
"/23/53/369/1673";"natural sciences/chemical sciences/polymer sciences/polyurethane";"polyurethane";"";"101134989"
"/25/63/399";"engineering and technology/materials engineering/textiles";"textiles";"";"101134989"
"/25/63/391";"engineering and technology/materials engineering/coating and films";"coating and films";"";"101134989"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101124203"
"/21/39/213";"medical and health sciences/clinical medicine/ophthalmology";"ophthalmology";"";"101123101"
"/23/51/359/1065";"natural sciences/mathematics/pure mathematics/geometry";"geometry";"";"101123101"
"/23/43/261/791/1541";"natural sciences/physical sciences/theoretical physics/particle physics/photons";"photons";"";"101123101"
"/21/33/30011/623";"medical and health sciences/health sciences/health care services/eHealth";"eHealth";"";"101118756"
"/25/67/425/1163";"engineering and technology/environmental engineering/energy and fuels/liquid fuels";"liquid fuels";"";"101147383"
"/23/45/277/48154859";"natural sciences/earth and related environmental sciences/environmental sciences/sustainability sciences";"sustainability sciences";"";"101147383"
"/25/67/11936537/64292513";"engineering and technology/environmental engineering/ecosystem-based management/climate change adaptation";"climate change adaptation";"";"101147383"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101147383"
"/25/67/425/1169/1685/98939167";"engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy/photovoltaic";"photovoltaic";"";"101147383"
"/25/63/399";"engineering and technology/materials engineering/textiles";"textiles";"";"101147514"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101147719"
"/23/43/257/759";"natural sciences/physical sciences/astronomy/astrophysics";"astrophysics";"";"101147719"
"/21/35/157";"medical and health sciences/basic medicine/medicinal chemistry";"medicinal chemistry";"";"101149037"
"/29/91/521/83249330";"social sciences/economics and business/economics/bioeconomy";"bioeconomy";"";"101149037"
"/23/43/263/57029799";"natural sciences/physical sciences/condensed matter physics/quasiparticles";"quasiparticles";"";"101148568"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101148568"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101149136"
"/25/75/461/1239/1737/1829";"engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/aircraft/rotorcraft";"rotorcraft";"";"101149435"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101149435"
"/23/47/303";"natural sciences/computer and information sciences/databases";"databases";"";"101149577"
"/21/35/159/653";"medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs";"pharmaceutical drugs";"";"101149577"
"/23/53/363/1105";"natural sciences/chemical sciences/organic chemistry/hydrocarbons";"hydrocarbons";"";"101150862"
