"topic";"title";"projectID"
"HORIZON-CL6-2023-BIODIV-01-13";"Crop wild relatives for sustainable agriculture";"101133964"
"HORIZON-CL6-2023-GOVERNANCE-01-12";"Empowering citizens to monitor, report and act in partnership with relevant public authorities to protect their environment in the context of environmental compliance assurance";"101133983"
"HORIZON-CL5-2023-D5-01-10";"Aviation research synergies between Horizon Europe, AZEA and National programs";"101137574"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-10";"Tackling inequalities in the green and digital transitions";"101132559"
"HORIZON-CL5-2023-D3-01-05";"Critical technologies for the offshore wind farm of the Future";"101136096"
"HORIZON-JU-IHI-2022-03-02";"Patient-generated evidence to improve outcomes, support decision making, and accelerate innovation";"101132847"
"HORIZON-CL5-2023-D3-01-11";"Demonstration of DC powered data centres, buildings, industries and ports";"101136131"
"HORIZON-CL6-2023-CircBio-01-3";"Harnessing the innovation potential and market uptake of successful circular economy water related projects";"101135239"
"HORIZON-CL6-2023-CircBio-01-9";"Business models that balance the share of power and profit in the bioeconomy";"101135353"
"HORIZON-CL4-2023-HUMAN-01-32";"Piloting communities of expert facilitators to improve industry-academia-public sector co-creation (CSA)";"101135297"
"HORIZON-CL6-2023-GOVERNANCE-01-19";"Thematic networks to compile and share knowledge ready for practice";"101134117"
"HORIZON-EIE-2023-CONNECT-01-02";"Preparatory action for setting up joint programmes among innovation ecosystems actors";"101134885"
"HORIZON-CL6-2023-CircBio-01-14";"Monitoring the multi-functionality of European forests";"101134991"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-2";"Integrated assessment and monitoring of emerging pollutants in the marine environment";"101135037"
"HORIZON-CL6-2023-GOVERNANCE-01-3";"Towards CAP post 2027: evidence on nudging farmers to leverage more sustainable practices and behaviours";"101134051"
"HORIZON-EIE-2023-CONNECT-01-02";"Preparatory action for setting up joint programmes among innovation ecosystems actors";"101134908"
"HORIZON-CL6-2023-CircBio-01-7";"Symbiosis in the bio-based industrial ecosystems";"101135562"
"HORIZON-HLTH-2023-TOOL-05-03";"Integrated, multi-scale computational models of patient patho-physiology (‘virtual twins’) for personalised disease management";"101136728"
"HORIZON-CL6-2023-BIODIV-01-9";"Biodiversity, economics and finance: unlocking financial flows towards reversing of biodiversity loss";"101135476"
"HORIZON-CL5-2023-D3-01-15";"Supporting the green and digital transformation of the energy ecosystem and enhancing its resilience through the development and piloting of AI-IoT Edge-cloud and platform solutions";"101136216"
"HORIZON-CL6-2023-BIODIV-01-12";"Reinforcing science policy support with IPBES and IPCC for better interconnected biodiversity and climate policies";"101135490"
"HORIZON-CL4-2023-SPACE-01-11";"End-to-end Earth observation systems and associated services";"101135595"
"HORIZON-CL4-2023-HUMAN-01-54";"Green and digital skills and training needs for a just transition (CSA)";"101135888"
"HORIZON-CL6-2023-BIODIV-01-16";"Valorisation of ecosystem services provided by legume crops";"101135494"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-4";"Environmental sustainability and circularity criteria for industrial bio-based systems";"101135371"
"HORIZON-CL6-2023-BIODIV-01-17";"Interlinkages between biodiversity loss and degradation of ecosystems and the emergence of zoonotic diseases";"101134969"
"HORIZON-CL6-2023-CircBio-01-11";"Novel culturing of aquatic organisms for blue biotechnology applications";"101134820"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-12";"Adaptive multi-scale modelling and characterisation suites from lab to production (RIA)";"101135374"
"HORIZON-HLTH-2023-DISEASE-03-07";"Relationship between infections and non-communicable diseases";"101136991"
"HORIZON-CL5-2023-D2-01-07";"Support for the deployment of R&I results for climate mitigation. Synergies with the ETS Innovation Fund";"101137584"
"HORIZON-HLTH-2023-ENVHLTH-02-02";"Evidence-based interventions for promotion of mental and physical health in changing working environments (post-pandemic workplaces)";"101137223"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-12";"Adaptive multi-scale modelling and characterisation suites from lab to production (RIA)";"101135537"
"HORIZON-CL4-2023-HUMAN-01-54";"Green and digital skills and training needs for a just transition (CSA)";"101133847"
"HORIZON-CL6-2023-FARM2FORK-01-16";"Microbiomes fighting food waste through applicable solutions in food processing, packaging and shelf life";"101136248"
"HORIZON-HLTH-2023-TOOL-05-03";"Integrated, multi-scale computational models of patient patho-physiology (‘virtual twins’) for personalised disease management";"101136305"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130979"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101128598"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130209"
"HORIZON-CL5-2023-D2-01-07";"Support for the deployment of R&I results for climate mitigation. Synergies with the ETS Innovation Fund";"101137732"
"HORIZON-CL4-2023-HUMAN-01-52";"Drivers and success factors for progress towards Industry  5.0 (RIA)";"101135948"
"HORIZON-CL5-2023-D3-01-11";"Demonstration of DC powered data centres, buildings, industries and ports";"101135828"
"HORIZON-HLTH-2023-DISEASE-03-05";"Pandemic preparedness and response: Sustaining established coordination mechanisms for European adaptive platform trials and/or for cohort networks";"101136531"
"HORIZON-CL5-2023-D1-01-02";"Climate-related tipping points";"101137601"
"HORIZON-MISS-2022-CLIMA-01-06";"Testing and demonstrating transformative solutions on climate resilience, mainstreaming nature based solutions in the systemic transformation";"101112972"
"HORIZON-CL6-2022-BIODIV-01-09";"Understanding the role of behaviour, gender specifics, lifestyle, religious and cultural values, and addressing the role of enabling players (civil society, policy makers, financing and business leaders, retailers) in decision making";"101082327"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116089"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101106768"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108335"
"HORIZON-CL6-2022-CIRCBIO-02-02-two-stage";"Exploring extreme environments: novel adaptation strategies at molecular level for bio-based innovation";"101082049"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116763"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116387"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088780"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116660"
"HORIZON-EIE-2022-SCALEUP-02-01";"Expanding Investments Ecosystems";"101114010"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116991"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117111"
"HORIZON-EIC-2022-UKRAINIANTECH-01-01";"Pan-European network of startup associations to support the integration of Ukrainian tech innovators into European ecosystems and to enhance their operations in Ukraine";"101104445"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101110191"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076129"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078355"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116563"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117370"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117958"
"ERC-2023-SyG";"ERC Synergy Grants";"101118768"
"ERC-2023-SyG";"ERC Synergy Grants";"101118999"
"ERC-2023-SyG";"ERC Synergy Grants";"101119062"
"HORIZON-EIC-2022-STARTUPEU-01-01";"Enhancing synergies between the EIC and Startup Europe";"101121093"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124492"
"HORIZON-CL4-2023-SSA-SST-SD-ART195";"HORIZON-CL4-SSA-SST-SD - SST Networking, Security & Data sharing";"101125121"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124199"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125265"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125914"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101126134"
"HORIZON-EUSPA-2022-SPACE-02-56";"Designing space-based downstream applications with international partners";"101129646"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130804"
"HORIZON-EUSPA-2022-SPACE-02-54";"Copernicus downstream applications and the European Data Economy";"101131740"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-51";"Pervasive photonics - multi-technology integration for digital infrastructure, sensors and internet of things (Photonics partnership)(RIA)";"101135523"
"HORIZON-CL6-2023-CircBio-01-2";"One hundred circular model households: making European households sustainable through inclusive circular practices";"101135495"
"HORIZON-CL4-2023-DATA-01-04";"Cognitive Computing Continuum: Intelligence and automation for more efficient data processing (AI, data and robotics partnership) (RIA)";"101135576"
"HORIZON-CL4-2023-HUMAN-01-63";"Provide for a strong and sustainable pool of experts for European Standardisation: attract the students of university/HEI";"101135705"
"HORIZON-CL4-2023-HUMAN-01-92";"R&I cooperation with Sub-Saharan Africa (CSA)";"101135194"
"HORIZON-CL4-2023-DATA-01-04";"Cognitive Computing Continuum: Intelligence and automation for more efficient data processing (AI, data and robotics partnership) (RIA)";"101135423"
"HORIZON-HLTH-2023-CARE-04-03";"Environmentally sustainable and climate neutral health and care systems";"101137340"
"HORIZON-CL5-2023-D2-01-07";"Support for the deployment of R&I results for climate mitigation. Synergies with the ETS Innovation Fund";"101137734"
"HORIZON-CL5-2023-D1-01-11";"Needs-based adaptation to climate change in Africa";"101137814"
"HORIZON-CL4-2023-TWIN-TRANSITION-01-07";"Achieving resiliency in value networks through modelling and Manufacturing as a Service (Made in Europe Partnership) (RIA)";"101138517"
"HORIZON-JU-SNS-2023-STREAM-B-01-03";"Communication Infrastructure Technologies and Devices";"101139133"
"HORIZON-JU-SNS-2023-STREAM-B-01-01";"System Architecture";"101139266"
"HORIZON-JU-SNS-2023-STREAM-B-01-02";"Wireless Communication Technologies and Signal Processing";"101139282"
"HORIZON-JU-SNS-2023-STREAM-B-01-04";"Reliable Services and Smart Security";"101139285"
"HORIZON-JU-SNS-2023-STREAM-B-01-03";"Communication Infrastructure Technologies and Devices";"101139292"
"HORIZON-WIDERA-2023-EU-CECR-IBA";"European Union Contest for early-career researchers";"101146604"
"HORIZON-WIDERA-2023-ESOF-IBA";"European Science in the City next generation";"101146726"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190119321"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190133766"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190140847"
"HORIZON-CL2-2023-DEMOCRACY-01-01";"Detecting, analysing and countering foreign information manipulation and interference";"101132686"
"HORIZON-CL2-2023-DEMOCRACY-01-01";"Detecting, analysing and countering foreign information manipulation and interference";"101132444"
"HORIZON-MISS-2022-CLIMA-01-05";"Boost the sponge function of landscape as a way to improve climate-resilience to water management challenges";"101112906"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125630"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101126012"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101126304"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101126078"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101126257"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125947"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130765"
"HORIZON-MSCA-2022-SE-01-01";"MSCA Staff Exchanges 2022";"101131579"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125367"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124977"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124807"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125536"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125394"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125598"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117530"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117710"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117989"
"ERC-2023-SyG";"ERC Synergy Grants";"101118787"
"ERC-2023-SyG";"ERC Synergy Grants";"101118890"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101122595"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124349"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124519"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101124502"
"HORIZON-EIE-2022-SCALEUP-02-01";"Expanding Investments Ecosystems";"101114356"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115557"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117327"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117339"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101111518"
"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2";"101111993"
"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2";"101081989"
"HORIZON-HLTH-2022-DISEASE-06-04-two-stage";"Development of new effective therapies for rare diseases";"101080327"
"HORIZON-CL6-2022-ZEROPOLLUTION-01-02";"Piloting innovative governance solutions to limit nitrogen and phosphorus emissions at the interface of rural/coastal and urban/industrial environments";"101082169"
"HORIZON-CL6-2022-ZEROPOLLUTION-01-04";"Securing drinking water quality by protecting water sources against pollution, providing innovative monitoring and treatment solutions and ensuring safe distribution";"101082015"
"HORIZON-CL6-2022-BIODIV-01-04";"Natural capital accounting: Measuring the biodiversity footprint of products and organizations";"101082268"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101087409"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088643"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088506"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101097475"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088426"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101089250"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101098079"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101107394"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101107558"
"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2";"101100943"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108883"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101111373"
"HORIZON-JU-SNS-2023-STREAM-B-01-06";"EU-US 6G R&I Cooperation";"101139194"
"HORIZON-JU-SNS-2023-STREAM-B-01-02";"Wireless Communication Technologies and Signal Processing";"101139291"
"HORIZON-JU-SNS-2023-STREAM-B-01-03";"Communication Infrastructure Technologies and Devices";"101139134"
"HORIZON-JU-SNS-2023-STREAM-B-01-02";"Wireless Communication Technologies and Signal Processing";"101139232"
"HORIZON-JU-SNS-2023-STREAM-B-01-02";"Wireless Communication Technologies and Signal Processing";"101139161"
"HORIZON-JU-SNS-2023-STREAM-B-01-05";"Microelectronics-based Solutions for 6G Networks";"101139167"
"HORIZON-JU-SNS-2023-STREAM-B-01-03";"Communication Infrastructure Technologies and Devices";"101139182"
"HORIZON-JU-SNS-2023-STREAM-B-01-02";"Wireless Communication Technologies and Signal Processing";"101139130"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"101144958"
"HORIZON-JU-SNS-2023-STREAM-C-01-01";"Complementary SNS experimental Pan-EU federated Infrastructure";"101139257"
"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage";"190111595"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116134"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116507"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115511"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078843"
"HORIZON-HLTH-2022-TOOL-12-01-two-stage";"Computational models for new patient stratification strategies";"101080756"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116748"
"HORIZON-CL6-2022-COMMUNITIES-02-01-two-stage";"Smart solutions for smart rural communities: empowering rural communities and smart villages to innovate for societal change";"101084160"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116026"
"HORIZON-CL6-2022-FARM2FORK-01-09";"Microbiomes in food production systems";"101083671"
"HORIZON-CL5-2022-D6-01-08";"Safer navigation and tackling containership fires";"101076633"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116418"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116962"
"HORIZON-CL5-2022-D1-01-02-two-stage";"Socio-economic risks of climate change in Europe";"101081377"
"HORIZON-JTI-CLEANH2-2022-06-02";"Hydrogen Valleys (small-scale)";"101112039"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101118964"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101122916"
"HORIZON-CL3-2022-BM-01-02";"Enhanced security of, and combating the frauds on, identity management and identity and travel documents";"101121280"
"ERC-2023-STG";"ERC STARTING GRANTS";"101118079"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101123381"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101123392"
